iid;title;year;Children's;Comedy;Animation;Adventure;Fantasy;Romance;Drama;Action;Thriller;Crime;Horror;Sci-Fi;Documentary;War;Musical;Mystery;Film-Noir;Western;directors;actors;writers
738;Foreign Correspondent;1940;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
739;Notorious;1946;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;Alfred Hitchcock;Cary Grant;
740;Spellbound;1945;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;Alfred Hitchcock;Gregory Peck;
741;Affair to Remember;1957;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;Cary Grant;
742;To Catch a Thief;1955;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;Cary Grant;
743;Father of the Bride;1950;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Steve Martin,Diane Keaton;
744;Band Wagon;1953;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
745;Ninotchka;1939;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
746;Love in the Afternoon;1957;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
747;Gigi;1958;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
748;Reluctant Debutante;1958;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
749;Adventures of Robin Hood;1938;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
750;Mark of Zorro;1940;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
751;Laura;1944;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;True;False;;;
752;Ghost and Mrs. Muir;1947;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
753;Lost Horizon;1937;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
754;Top Hat;1935;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
755;To Be or Not to Be;1942;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;;;
756;My Man Godfrey;1936;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
757;Giant;1956;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
758;East of Eden;1955;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
759;Thin Man;1934;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
760;His Girl Friday;1940;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Cary Grant;
761;Around the World in 80 Days;1956;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
762;It's a Wonderful Life;1946;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;James Stewart;
763;Mr. Smith Goes to Washington;1939;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;James Stewart;
764;Bringing Up Baby;1938;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Cary Grant;
765;Penny Serenade;1941;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Cary Grant;
766;Scarlet Letter;1926;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
767;Lady of Burlesque;1943;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;;;
768;Of Human Bondage;1934;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
769;Angel on My Shoulder;1946;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
770;Little Lord Fauntleroy;1936;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
771;They Made Me a Criminal;1939;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;;;
772;Inspector General;1949;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
773;Angel and the Badman;1947;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
774;39 Steps;1935;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Alfred Hitchcock;;
775;Outlaw;1943;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
776;Night of the Living Dead;1968;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;;;
777;African Queen;1951;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;False;;;
778;Beat the Devil;1954;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
779;Cat on a Hot Tin Roof;1958;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Paul Newman;
780;Meet John Doe;1941;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
781;Algiers;1938;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
782;Farewell to Arms;1932;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;;;
783;Blue Angel;1930;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
784;Picnic;1955;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;William Holden;
785;Pompatus of Love;1996;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
786;Fly Away Home;1996;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jeff Daniels;
787;Bliss;1997;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
788;Grace of My Heart;1996;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
789;Maximum Risk;1996;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
790;Michael Collins;1996;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;;Julia Roberts;
791;Rich Man's Wife;1996;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
792;Big Night;1996;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
793;Last Man Standing;1996;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;;Bruce Willis,Christopher Walken;Akira Kurosawa
794;Caught;1996;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;;
795;Set It Off;1996;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;;;
796;2 Days in the Valley;1996;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;Jeff Daniels;
797;Curdled;1996;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;;;Quentin Tarantino
798;Extreme Measures;1996;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;;Hugh Grant,Gene Hackman;
799;Glimmer Man;1996;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;;;
800;D3: The Mighty Ducks;1996;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Emilio Estevez;
801;Chamber;1996;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
802;Apple Dumpling Gang;1975;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
803;Davy Crockett, King of the Wild Frontier;1955;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;;;
804;Escape to Witch Mountain;1975;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
805;Love Bug;1969;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
806;Herbie Rides Again;1974;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Robert Stevenson;;Bill Walsh
807;Old Yeller;1957;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Robert Stevenson;;
808;Parent Trap;1961;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;Dennis Quaid;
809;Pollyanna;1960;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
810;Homeward Bound: The Incredible Journey;1993;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
811;Shaggy Dog;1959;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;Bill Walsh
